recipe_id,recipe_name,category,category_id,preparation_time_min,calories,protein_g,carbohydrates_g,fat_g,estimated_cost_usd,dietary_tags
656,Fiesta Tuna Salad Whole Wheat Wrap Style 656,Lunch,1,14,267.2,39.1,18.2,3.9,2.47,High-Protein;Halal
657,Crispy Creamy Garlic Parmesan Chicken Fettuccine Style 657,Dinner,2,29,956.3,71.8,39.0,56.0,4.21,High-Protein;Halal
658,Roasted Banana Almond Protein Smoothie Style 658,Snack,3,2,433.4,19.9,51.7,18.9,2.06,Vegetarian;Gluten-Free;Halal
659,Zesty Cheddar Cheese & Boiled Egg Power Snack Style 659,Snack,3,10,220.2,15.8,2.3,16.4,1.07,Vegetarian;Keto;Gluten-Free;High-Protein;Halal
660,Smoky Black Bean Burrito Bowl with Brown Rice Style 660,Lunch,1,18,374.7,13.9,55.3,11.7,2.1,Vegan;Vegetarian;Gluten-Free;Dairy-Free;Halal
661,Crispy Garlic Butter Shrimp with Zucchini Noodles & Tomatoes Style 661,Dinner,2,27,437.6,59.1,12.1,18.3,7.14,Keto;Gluten-Free;High-Protein;Low-Carb;Halal
662,Crispy Cheddar Cheese & Boiled Egg Power Snack Style 662,Snack,3,16,192.6,11.7,2.6,15.3,0.82,Vegetarian;Keto;Gluten-Free;High-Protein;Halal
663,Zesty Classic Spinach & Mushroom Omelette Style 663,Breakfast,0,19,436.3,30.3,5.9,32.8,2.76,Vegetarian;Keto;Gluten-Free;High-Protein;Halal
664,Crispy Creamy Tomato & Mozzarella Penne Style 664,Lunch,1,24,445.9,20.7,41.1,23.0,2.1,Vegetarian;Halal
665,Savory Lean Ground Beef Stir-Fry with Brown Rice & Peppers Style 665,Dinner,2,35,540.0,45.8,30.9,27.5,4.05,Gluten-Free;Dairy-Free;High-Protein;Halal
666,Golden Pan-Seared Salmon with Garlic Butter Broccoli & Sweet Potato Style 666,Dinner,2,40,849.4,52.5,53.5,46.3,8.33,Gluten-Free;High-Protein;Halal
667,Savory Apple Slices with Natural Peanut Butter Style 667,Snack,3,0,270.0,8.0,30.8,15.4,0.99,Vegan;Vegetarian;Gluten-Free;Dairy-Free;Halal
668,Roasted Peanut Butter Banana Oatmeal Style 668,Breakfast,0,20,603.6,23.3,78.1,25.2,1.38,Vegan;Vegetarian;Dairy-Free;Halal
669,Garden-Fresh Garlic Butter Shrimp with Zucchini Noodles & Tomatoes Style 669,Dinner,2,16,573.4,71.9,15.4,26.4,8.15,Keto;Gluten-Free;High-Protein;Low-Carb;Halal
670,Garden-Fresh Creamy Tomato & Mozzarella Penne Style 670,Lunch,1,25,435.8,19.2,44.5,21.1,2.13,Vegetarian;Halal
671,Hearty Cheddar Cheese & Boiled Egg Power Snack Style 671,Snack,3,5,261.9,18.0,3.1,19.7,1.14,Vegetarian;Keto;Gluten-Free;High-Protein;Halal
672,Crispy Peanut Butter Banana Oatmeal Style 672,Breakfast,0,8,615.1,22.6,91.9,20.2,1.52,Vegan;Vegetarian;Dairy-Free;Halal
673,Crispy Greek Yogurt Berry Nut Bowl Style 673,Breakfast,0,0,438.9,25.1,45.4,20.3,4.18,Vegetarian;Gluten-Free;High-Protein;Halal
674,Savory Black Bean Burrito Bowl with Brown Rice Style 674,Lunch,1,20,402.0,15.6,60.3,11.8,2.41,Vegan;Vegetarian;Gluten-Free;Dairy-Free;Halal
675,Rustic High-Protein Tofu Breakfast Scramble Style 675,Breakfast,0,20,269.6,20.6,15.2,16.5,2.62,Vegan;Vegetarian;Gluten-Free;Dairy-Free;High-Protein;Halal
676,Herb-Crusted High-Protein Tofu Breakfast Scramble Style 676,Breakfast,0,16,383.9,48.7,8.2,16.9,3.51,Vegan;Vegetarian;Gluten-Free;Dairy-Free;High-Protein;Halal
677,Garden-Fresh Grilled Chicken & Quinoa Harvest Bowl Style 677,Lunch,1,27,524.6,51.5,29.7,22.1,3.79,Gluten-Free;High-Protein;Halal
678,Fiesta Turkey Avocado BLT Wrap Style 678,Lunch,1,22,783.7,41.4,60.8,45.3,4.41,High-Protein;Halal
679,Roasted Tuna Salad Whole Wheat Wrap Style 679,Lunch,1,9,450.1,44.6,49.7,8.0,2.76,High-Protein;Halal
680,Fresh Garlic Butter Shrimp with Zucchini Noodles & Tomatoes Style 680,Dinner,2,30,559.5,67.3,16.9,26.3,7.65,Keto;Gluten-Free;High-Protein;Low-Carb;Halal
681,Herb-Crusted Grilled Chicken & Quinoa Harvest Bowl Style 681,Lunch,1,20,501.9,48.2,28.9,21.5,3.63,Gluten-Free;High-Protein;Halal
682,Savory Creamy Tomato & Mozzarella Penne Style 682,Lunch,1,18,491.2,22.8,47.5,24.3,2.15,Vegetarian;Halal
683,Roasted Mediterranean Chickpea & Avocado Salad Style 683,Lunch,1,13,546.9,17.8,58.3,31.4,3.86,Vegan;Vegetarian;Gluten-Free;Dairy-Free;Halal
684,Fiesta Berry Chia Yogurt Parfait Style 684,Breakfast,0,3,506.1,28.0,38.0,30.0,3.93,Vegetarian;Gluten-Free;Halal
685,Crispy Savory Tofu & Mushroom Teriyaki Bowl Style 685,Dinner,2,26,459.5,27.7,47.2,21.5,4.46,Vegan;Vegetarian;Dairy-Free;Halal
686,Golden Pan-Seared Salmon with Garlic Butter Broccoli & Sweet Potato Style 686,Dinner,2,33,584.4,19.1,87.5,20.4,3.2,Gluten-Free;High-Protein;Halal
687,Zesty Garlic Butter Shrimp with Zucchini Noodles & Tomatoes Style 687,Dinner,2,15,389.4,54.6,13.7,14.2,6.65,Keto;Gluten-Free;High-Protein;Low-Carb;Halal
688,Fresh Hearty Lentil & Vegetable Stew Style 688,Dinner,2,35,414.6,16.6,65.5,11.1,2.15,Vegan;Vegetarian;Gluten-Free;Dairy-Free;Halal
689,Savory High-Protein Tofu Breakfast Scramble Style 689,Breakfast,0,10,534.1,19.4,21.0,45.8,3.9,Vegan;Vegetarian;Gluten-Free;Dairy-Free;High-Protein;Halal
690,Fiesta Creamy Tomato & Mozzarella Penne Style 690,Lunch,1,27,506.7,24.2,47.8,25.4,2.42,Vegetarian;Halal
691,Fiesta Lean Ground Beef Stir-Fry with Brown Rice & Peppers Style 691,Dinner,2,28,638.6,56.2,30.5,34.2,4.95,Gluten-Free;Dairy-Free;High-Protein;Halal
692,Hearty Banana Almond Protein Smoothie Style 692,Snack,3,3,496.5,23.1,46.0,27.7,2.07,Vegetarian;Gluten-Free;Halal
693,Spicy Creamy Tomato & Mozzarella Penne Style 693,Lunch,1,20,480.3,22.3,45.5,24.3,2.22,Vegetarian;Halal
694,Fresh Creamy Tomato & Mozzarella Penne Style 694,Lunch,1,22,438.6,19.8,42.4,22.0,2.01,Vegetarian;Halal
695,Fiesta Black Bean Burrito Bowl with Brown Rice Style 695,Lunch,1,20,437.2,17.0,67.2,12.0,2.32,Vegan;Vegetarian;Gluten-Free;Dairy-Free;Halal
696,Herb-Crusted Tuna Salad Whole Wheat Wrap Style 696,Lunch,1,13,435.7,44.0,48.0,7.5,2.91,High-Protein;Halal
697,Rustic Creamy Garlic Parmesan Chicken Fettuccine Style 697,Dinner,2,30,862.8,67.7,34.4,49.6,3.94,High-Protein;Halal
698,Fresh Greek Yogurt Berry Nut Bowl Style 698,Breakfast,0,9,467.4,26.2,42.0,24.8,4.05,Vegetarian;Gluten-Free;High-Protein;Halal
699,Golden Grilled Chicken & Quinoa Harvest Bowl Style 699,Lunch,1,23,796.4,71.9,38.6,41.1,5.72,Gluten-Free;High-Protein;Halal
700,Fiesta Garlic Butter Shrimp with Zucchini Noodles & Tomatoes Style 700,Dinner,2,25,531.4,65.1,15.1,24.9,7.54,Keto;Gluten-Free;High-Protein;Low-Carb;Halal
701,Fiesta Peanut Butter Banana Oatmeal Style 701,Breakfast,0,10,655.6,25.5,82.7,28.2,1.46,Vegan;Vegetarian;Dairy-Free;Halal
702,Rustic Turkey Avocado BLT Wrap Style 702,Lunch,1,22,800.1,44.0,60.7,46.0,4.52,High-Protein;Halal
703,Hearty Hearty Lentil & Vegetable Stew Style 703,Dinner,2,33,482.5,15.0,62.3,21.0,2.12,Vegan;Vegetarian;Gluten-Free;Dairy-Free;Halal
704,Crispy Lean Ground Beef Stir-Fry with Brown Rice & Peppers Style 704,Dinner,2,26,690.2,59.4,36.0,36.2,5.06,Gluten-Free;Dairy-Free;High-Protein;Halal
705,Smoky Apple Slices with Natural Peanut Butter Style 705,Snack,3,-1,328.8,10.5,32.8,20.4,1.07,Vegan;Vegetarian;Gluten-Free;Dairy-Free;Halal
706,Rustic Avocado & Egg Whole Wheat Toast Style 706,Breakfast,0,11,639.6,24.0,43.1,43.7,2.64,Vegetarian;Halal
707,Rustic Berry Chia Yogurt Parfait Style 707,Breakfast,0,11,420.9,23.6,40.1,20.7,3.11,Vegetarian;Gluten-Free;Halal
708,Spicy Classic Spinach & Mushroom Omelette Style 708,Breakfast,0,22,374.4,22.0,4.6,30.3,2.17,Vegetarian;Keto;Gluten-Free;High-Protein;Halal
709,Garden-Fresh Creamy Garlic Parmesan Chicken Fettuccine Style 709,Dinner,2,38,850.2,79.3,43.1,39.1,4.12,High-Protein;Halal
710,Crispy Banana Almond Protein Smoothie Style 710,Snack,3,5,465.0,20.4,52.0,22.5,2.09,Vegetarian;Gluten-Free;Halal
711,Golden Mediterranean Chickpea & Avocado Salad Style 711,Lunch,1,8,335.7,11.2,35.7,18.1,2.29,Vegan;Vegetarian;Gluten-Free;Dairy-Free;Halal
712,Rustic Grilled Chicken & Quinoa Harvest Bowl Style 712,Lunch,1,21,576.2,61.4,30.2,23.1,4.35,Gluten-Free;High-Protein;Halal
713,Crispy Tuna Salad Whole Wheat Wrap Style 713,Lunch,1,5,412.5,18.8,70.4,7.5,1.85,High-Protein;Halal
714,Golden Berry Chia Yogurt Parfait Style 714,Breakfast,0,13,400.3,20.6,28.7,25.1,3.12,Vegetarian;Gluten-Free;Halal
715,Rustic Greek Yogurt Berry Nut Bowl Style 715,Breakfast,0,15,483.9,26.2,46.4,24.8,4.13,Vegetarian;Gluten-Free;High-Protein;Halal
716,Roasted Creamy Tomato & Mozzarella Penne Style 716,Lunch,1,23,719.6,33.1,86.6,28.8,2.04,Vegetarian;Halal
717,Roasted Grilled Chicken & Quinoa Harvest Bowl Style 717,Lunch,1,31,642.4,72.5,31.3,24.6,4.84,Gluten-Free;High-Protein;Halal
718,Fresh Greek Yogurt Berry Nut Bowl Style 718,Breakfast,0,5,450.9,27.0,44.3,21.3,4.08,Vegetarian;Gluten-Free;High-Protein;Halal
719,Golden Black Bean Burrito Bowl with Brown Rice Style 719,Lunch,1,27,399.0,15.4,59.6,11.8,2.18,Vegan;Vegetarian;Gluten-Free;Dairy-Free;Halal
720,Herb-Crusted Mediterranean Chickpea & Avocado Salad Style 720,Lunch,1,14,554.5,13.0,45.0,39.8,3.54,Vegan;Vegetarian;Gluten-Free;Dairy-Free;Halal
721,Fresh Garlic Butter Shrimp with Zucchini Noodles & Tomatoes Style 721,Dinner,2,27,532.2,59.5,12.0,28.7,6.8,Keto;Gluten-Free;High-Protein;Low-Carb;Halal
722,Garden-Fresh Garlic Butter Shrimp with Zucchini Noodles & Tomatoes Style 722,Dinner,2,17,443.9,43.8,16.4,24.3,6.24,Keto;Gluten-Free;High-Protein;Low-Carb;Halal
723,Savory Lean Ground Beef Stir-Fry with Brown Rice & Peppers Style 723,Dinner,2,21,689.4,59.5,35.9,36.1,5.26,Gluten-Free;Dairy-Free;High-Protein;Halal
724,Fresh Turkey Avocado BLT Wrap Style 724,Lunch,1,22,844.2,50.9,61.1,47.8,4.96,High-Protein;Halal
725,Fiesta Berry Chia Yogurt Parfait Style 725,Breakfast,0,10,464.9,25.1,22.7,33.3,3.09,Vegetarian;Gluten-Free;Halal
726,Hearty Peanut Butter Banana Oatmeal Style 726,Breakfast,0,19,627.0,24.2,78.6,27.3,1.39,Vegan;Vegetarian;Dairy-Free;Halal
727,Crispy Apple Slices with Natural Peanut Butter Style 727,Snack,3,-2,270.0,8.0,30.8,15.4,0.99,Vegan;Vegetarian;Gluten-Free;Dairy-Free;Halal
728,Golden Creamy Tomato & Mozzarella Penne Style 728,Lunch,1,16,900.0,25.0,64.0,66.2,4.62,Vegetarian;Halal
729,Fresh Strawberries & Dark Chocolate Walnut Cup Style 729,Snack,3,10,297.8,5.5,30.5,19.9,2.97,Vegan;Vegetarian;Gluten-Free;Halal
730,Rustic Black Bean Burrito Bowl with Brown Rice Style 730,Lunch,1,28,431.8,17.5,65.6,12.0,2.44,Vegan;Vegetarian;Gluten-Free;Dairy-Free;Halal
731,Smoky Classic Spinach & Mushroom Omelette Style 731,Breakfast,0,13,518.2,36.3,6.2,39.1,2.95,Vegetarian;Keto;Gluten-Free;High-Protein;Halal
732,Crispy Peanut Butter Banana Oatmeal Style 732,Breakfast,0,17,609.8,23.6,78.6,25.5,1.42,Vegan;Vegetarian;Dairy-Free;Halal
733,Crispy Savory Tofu & Mushroom Teriyaki Bowl Style 733,Dinner,2,30,433.0,24.6,46.0,19.9,4.03,Vegan;Vegetarian;Dairy-Free;Halal
734,Roasted Garlic Butter Shrimp with Zucchini Noodles & Tomatoes Style 734,Dinner,2,24,534.8,63.5,15.1,25.9,7.07,Keto;Gluten-Free;High-Protein;Low-Carb;Halal
735,Roasted Classic Spinach & Mushroom Omelette Style 735,Breakfast,0,23,451.0,28.9,5.7,35.2,2.68,Vegetarian;Keto;Gluten-Free;High-Protein;Halal
736,Crispy Lean Ground Beef Stir-Fry with Brown Rice & Peppers Style 736,Dinner,2,33,514.8,44.2,28.3,26.5,3.93,Gluten-Free;Dairy-Free;High-Protein;Halal
737,Golden Classic Spinach & Mushroom Omelette Style 737,Breakfast,0,22,445.1,29.9,5.6,34.3,2.61,Vegetarian;Keto;Gluten-Free;High-Protein;Halal
738,Roasted Savory Tofu & Mushroom Teriyaki Bowl Style 738,Dinner,2,30,498.6,28.5,53.3,22.3,4.18,Vegan;Vegetarian;Dairy-Free;Halal
739,Rustic High-Protein Tofu Breakfast Scramble Style 739,Breakfast,0,17,282.9,13.5,11.5,22.1,2.33,Vegan;Vegetarian;Gluten-Free;Dairy-Free;High-Protein;Halal
740,Spicy Berry Chia Yogurt Parfait Style 740,Breakfast,0,2,529.9,27.0,23.3,39.9,3.46,Vegetarian;Gluten-Free;Halal
741,Garden-Fresh Classic Spinach & Mushroom Omelette Style 741,Breakfast,0,13,393.1,30.1,5.8,28.2,2.65,Vegetarian;Keto;Gluten-Free;High-Protein;Halal
742,Fiesta Banana Almond Protein Smoothie Style 742,Snack,3,1,481.6,21.1,53.5,23.4,2.16,Vegetarian;Gluten-Free;Halal
743,Crispy Turkey Avocado BLT Wrap Style 743,Lunch,1,15,876.4,54.8,62.9,48.7,4.88,High-Protein;Halal
744,Crispy Turkey Avocado BLT Wrap Style 744,Lunch,1,24,857.8,53.4,60.3,48.5,4.98,High-Protein;Halal
745,Smoky Hearty Lentil & Vegetable Stew Style 745,Dinner,2,34,430.4,14.7,60.5,16.0,2.1,Vegan;Vegetarian;Gluten-Free;Dairy-Free;Halal
746,Roasted High-Protein Tofu Breakfast Scramble Style 746,Breakfast,0,15,293.6,15.1,10.8,23.1,2.47,Vegan;Vegetarian;Gluten-Free;Dairy-Free;High-Protein;Halal
747,Fiesta Apple Slices with Natural Peanut Butter Style 747,Snack,3,2,328.8,10.5,32.8,20.4,1.07,Vegan;Vegetarian;Gluten-Free;Dairy-Free;Halal
748,Herb-Crusted High-Protein Tofu Breakfast Scramble Style 748,Breakfast,0,14,325.0,18.2,13.0,24.6,2.94,Vegan;Vegetarian;Gluten-Free;Dairy-Free;High-Protein;Halal
749,Zesty Apple Slices with Natural Peanut Butter Style 749,Snack,3,10,328.8,10.5,32.8,20.4,1.07,Vegan;Vegetarian;Gluten-Free;Dairy-Free;Halal
750,Fresh Hearty Lentil & Vegetable Stew Style 750,Dinner,2,35,504.6,18.9,74.8,16.2,2.39,Vegan;Vegetarian;Gluten-Free;Dairy-Free;Halal
751,Spicy Garlic Butter Shrimp with Zucchini Noodles & Tomatoes Style 751,Dinner,2,21,509.8,55.0,20.2,24.8,6.41,Keto;Gluten-Free;High-Protein;Low-Carb;Halal
752,Spicy Turkey Avocado BLT Wrap Style 752,Lunch,1,17,836.5,49.6,61.2,47.5,4.92,High-Protein;Halal
753,Golden Grilled Chicken & Quinoa Harvest Bowl Style 753,Lunch,1,22,552.8,66.7,27.7,18.7,4.33,Gluten-Free;High-Protein;Halal
754,Spicy Greek Yogurt Berry Nut Bowl Style 754,Breakfast,0,7,476.2,27.6,41.1,25.5,4.0,Vegetarian;Gluten-Free;High-Protein;Halal
755,Garden-Fresh Mediterranean Chickpea & Avocado Salad Style 755,Lunch,1,9,610.4,16.2,54.4,40.7,3.83,Vegan;Vegetarian;Gluten-Free;Dairy-Free;Halal
756,Roasted High-Protein Tofu Breakfast Scramble Style 756,Breakfast,0,12,366.0,13.5,40.2,18.6,2.01,Vegan;Vegetarian;Gluten-Free;Dairy-Free;High-Protein;Halal
757,Spicy Grilled Chicken & Quinoa Harvest Bowl Style 757,Lunch,1,33,506.2,50.9,26.4,21.8,3.67,Gluten-Free;High-Protein;Halal
758,Garden-Fresh Peanut Butter Banana Oatmeal Style 758,Breakfast,0,5,737.2,29.0,93.1,31.4,1.51,Vegan;Vegetarian;Dairy-Free;Halal
759,Smoky Tuna Salad Whole Wheat Wrap Style 759,Lunch,1,12,429.9,41.8,48.2,7.7,2.78,High-Protein;Halal
760,Rustic Creamy Tomato & Mozzarella Penne Style 760,Lunch,1,30,414.9,23.8,47.3,15.4,2.19,Vegetarian;Halal
761,Herb-Crusted Berry Chia Yogurt Parfait Style 761,Breakfast,0,5,424.3,20.1,36.4,24.9,3.13,Vegetarian;Gluten-Free;Halal
762,Smoky Grilled Chicken & Quinoa Harvest Bowl Style 762,Lunch,1,26,511.9,51.2,27.3,21.9,3.73,Gluten-Free;High-Protein;Halal
763,Fiesta Apple Slices with Natural Peanut Butter Style 763,Snack,3,3,270.0,8.0,30.8,15.4,0.99,Vegan;Vegetarian;Gluten-Free;Dairy-Free;Halal
764,Fresh Berry Chia Yogurt Parfait Style 764,Breakfast,0,8,462.5,25.6,34.2,27.6,3.5,Vegetarian;Gluten-Free;Halal
765,Rustic Mediterranean Chickpea & Avocado Salad Style 765,Lunch,1,21,591.5,15.1,51.3,40.4,3.72,Vegan;Vegetarian;Gluten-Free;Dairy-Free;Halal
766,Crispy Black Bean Burrito Bowl with Brown Rice Style 766,Lunch,1,19,425.6,16.5,65.0,11.9,2.23,Vegan;Vegetarian;Gluten-Free;Dairy-Free;Halal
767,Smoky Creamy Garlic Parmesan Chicken Fettuccine Style 767,Dinner,2,37,841.8,67.0,39.7,45.3,3.82,High-Protein;Halal
768,Roasted Creamy Tomato & Mozzarella Penne Style 768,Lunch,1,30,470.3,10.0,43.1,29.5,1.86,Vegetarian;Halal
769,Spicy Apple Slices with Natural Peanut Butter Style 769,Snack,3,10,358.2,11.8,33.8,22.9,1.11,Vegan;Vegetarian;Gluten-Free;Dairy-Free;Halal
770,Hearty Hearty Lentil & Vegetable Stew Style 770,Dinner,2,33,435.5,14.8,61.6,16.0,2.11,Vegan;Vegetarian;Gluten-Free;Dairy-Free;Halal
771,Herb-Crusted Hearty Lentil & Vegetable Stew Style 771,Dinner,2,32,515.9,19.5,77.1,16.2,2.44,Vegan;Vegetarian;Gluten-Free;Dairy-Free;Halal
772,Hearty Creamy Garlic Parmesan Chicken Fettuccine Style 772,Dinner,2,36,842.0,33.0,69.0,49.9,2.74,High-Protein;Halal
773,Garden-Fresh Creamy Garlic Parmesan Chicken Fettuccine Style 773,Dinner,2,33,958.0,87.1,31.2,52.4,4.82,High-Protein;Halal
774,Garden-Fresh Banana Almond Protein Smoothie Style 774,Snack,3,1,426.9,18.9,50.2,19.5,1.96,Vegetarian;Gluten-Free;Halal
775,Golden Garlic Butter Shrimp with Zucchini Noodles & Tomatoes Style 775,Dinner,2,25,519.9,51.2,14.3,30.1,5.98,Keto;Gluten-Free;High-Protein;Low-Carb;Halal
776,Savory Cheddar Cheese & Boiled Egg Power Snack Style 776,Snack,3,8,244.1,16.8,3.6,18.1,1.16,Vegetarian;Keto;Gluten-Free;High-Protein;Halal
777,Savory Garlic Butter Shrimp with Zucchini Noodles & Tomatoes Style 777,Dinner,2,29,485.7,62.7,15.2,20.8,7.25,Keto;Gluten-Free;High-Protein;Low-Carb;Halal
778,Garden-Fresh Creamy Garlic Parmesan Chicken Fettuccine Style 778,Dinner,2,38,824.6,66.9,32.5,46.5,3.84,High-Protein;Halal
779,Crispy Classic Spinach & Mushroom Omelette Style 779,Breakfast,0,18,412.8,28.6,5.3,31.1,2.54,Vegetarian;Keto;Gluten-Free;High-Protein;Halal
780,Fresh Mediterranean Chickpea & Avocado Salad Style 780,Lunch,1,11,608.2,16.1,54.0,40.7,3.76,Vegan;Vegetarian;Gluten-Free;Dairy-Free;Halal
781,Smoky Grilled Chicken & Quinoa Harvest Bowl Style 781,Lunch,1,30,574.6,51.3,30.6,27.0,3.62,Gluten-Free;High-Protein;Halal
782,Hearty Creamy Tomato & Mozzarella Penne Style 782,Lunch,1,15,444.9,20.2,43.6,22.1,2.16,Vegetarian;Halal
783,Spicy High-Protein Tofu Breakfast Scramble Style 783,Breakfast,0,24,392.6,16.1,38.3,21.0,2.08,Vegan;Vegetarian;Gluten-Free;Dairy-Free;High-Protein;Halal
784,Hearty Pan-Seared Salmon with Garlic Butter Broccoli & Sweet Potato Style 784,Dinner,2,28,689.3,42.0,50.8,35.2,6.95,Gluten-Free;High-Protein;Halal
785,Smoky Berry Chia Yogurt Parfait Style 785,Breakfast,0,6,464.4,22.5,35.4,29.0,3.66,Vegetarian;Gluten-Free;Halal
786,Smoky Avocado & Egg Whole Wheat Toast Style 786,Breakfast,0,18,637.8,23.9,42.7,43.7,2.58,Vegetarian;Halal
787,Savory Pan-Seared Salmon with Garlic Butter Broccoli & Sweet Potato Style 787,Dinner,2,27,806.8,46.2,62.5,41.2,7.63,Gluten-Free;High-Protein;Halal
788,Fiesta Cheddar Cheese & Boiled Egg Power Snack Style 788,Snack,3,13,279.8,19.1,2.7,21.3,1.12,Vegetarian;Keto;Gluten-Free;High-Protein;Halal
789,Herb-Crusted Greek Yogurt Berry Nut Bowl Style 789,Breakfast,0,1,459.6,29.5,36.5,24.5,4.01,Vegetarian;Gluten-Free;High-Protein;Halal
790,Fresh Greek Yogurt Berry Nut Bowl Style 790,Breakfast,0,4,550.5,33.2,57.6,24.5,3.92,Vegetarian;Gluten-Free;High-Protein;Halal
791,Herb-Crusted Strawberries & Dark Chocolate Walnut Cup Style 791,Snack,3,10,739.3,11.3,38.5,66.9,3.32,Vegan;Vegetarian;Gluten-Free;Halal
792,Fresh Tuna Salad Whole Wheat Wrap Style 792,Lunch,1,18,419.5,40.1,48.3,7.4,2.75,High-Protein;Halal
793,Roasted Greek Yogurt Berry Nut Bowl Style 793,Breakfast,0,2,398.8,24.1,36.8,19.8,3.98,Vegetarian;Gluten-Free;High-Protein;Halal
794,Savory Lean Ground Beef Stir-Fry with Brown Rice & Peppers Style 794,Dinner,2,20,535.8,43.8,35.2,25.9,4.18,Gluten-Free;Dairy-Free;High-Protein;Halal
795,Spicy Black Bean Burrito Bowl with Brown Rice Style 795,Lunch,1,30,425.2,16.3,65.0,12.0,2.27,Vegan;Vegetarian;Gluten-Free;Dairy-Free;Halal
796,Garden-Fresh Hearty Lentil & Vegetable Stew Style 796,Dinner,2,42,461.9,17.5,65.6,16.1,2.23,Vegan;Vegetarian;Gluten-Free;Dairy-Free;Halal
797,Fresh Black Bean Burrito Bowl with Brown Rice Style 797,Lunch,1,23,364.8,13.4,53.5,11.6,2.06,Vegan;Vegetarian;Gluten-Free;Dairy-Free;Halal
798,Golden High-Protein Tofu Breakfast Scramble Style 798,Breakfast,0,22,352.2,16.7,11.5,28.8,2.84,Vegan;Vegetarian;Gluten-Free;Dairy-Free;High-Protein;Halal
799,Zesty Cheddar Cheese & Boiled Egg Power Snack Style 799,Snack,3,10,279.8,19.1,2.7,21.3,1.12,Vegetarian;Keto;Gluten-Free;High-Protein;Halal
800,Crispy Berry Chia Yogurt Parfait Style 800,Breakfast,0,12,436.6,22.7,33.9,26.1,3.42,Vegetarian;Gluten-Free;Halal
801,Hearty Creamy Garlic Parmesan Chicken Fettuccine Style 801,Dinner,2,35,1106.2,85.7,61.3,57.2,4.3,High-Protein;Halal
802,Smoky Hearty Lentil & Vegetable Stew Style 802,Dinner,2,34,463.8,16.6,66.8,16.1,2.18,Vegan;Vegetarian;Gluten-Free;Dairy-Free;Halal
803,Hearty Peanut Butter Banana Oatmeal Style 803,Breakfast,0,7,567.9,21.8,92.5,14.6,1.44,Vegan;Vegetarian;Dairy-Free;Halal
804,Herb-Crusted Garlic Butter Shrimp with Zucchini Noodles & Tomatoes Style 804,Dinner,2,26,513.1,50.9,16.6,29.0,7.03,Keto;Gluten-Free;High-Protein;Low-Carb;Halal
805,Fresh Garlic Butter Shrimp with Zucchini Noodles & Tomatoes Style 805,Dinner,2,20,539.6,68.5,13.7,24.9,7.89,Keto;Gluten-Free;High-Protein;Low-Carb;Halal
806,Herb-Crusted Turkey Avocado BLT Wrap Style 806,Lunch,1,18,887.4,43.5,85.7,45.9,4.43,High-Protein;Halal
807,Crispy Greek Yogurt Berry Nut Bowl Style 807,Breakfast,0,2,462.8,26.6,41.8,24.4,4.08,Vegetarian;Gluten-Free;High-Protein;Halal
808,Garden-Fresh Tuna Salad Whole Wheat Wrap Style 808,Lunch,1,9,520.0,48.1,64.9,8.2,3.19,High-Protein;Halal
809,Herb-Crusted Hearty Lentil & Vegetable Stew Style 809,Dinner,2,32,409.3,18.2,85.8,1.2,2.33,Vegan;Vegetarian;Gluten-Free;Dairy-Free;Halal
810,Rustic Mediterranean Chickpea & Avocado Salad Style 810,Lunch,1,7,623.2,14.0,60.9,39.8,3.44,Vegan;Vegetarian;Gluten-Free;Dairy-Free;Halal
811,Savory Cheddar Cheese & Boiled Egg Power Snack Style 811,Snack,3,10,243.3,16.8,3.4,18.1,1.13,Vegetarian;Keto;Gluten-Free;High-Protein;Halal
812,Spicy Strawberries & Dark Chocolate Walnut Cup Style 812,Snack,3,1,222.7,4.5,18.6,16.6,1.97,Vegan;Vegetarian;Gluten-Free;Halal
813,Rustic Creamy Tomato & Mozzarella Penne Style 813,Lunch,1,24,521.9,24.1,49.1,26.3,2.49,Vegetarian;Halal
814,Roasted Mediterranean Chickpea & Avocado Salad Style 814,Lunch,1,20,558.9,13.2,46.1,39.8,3.69,Vegan;Vegetarian;Gluten-Free;Dairy-Free;Halal
815,Zesty Lean Ground Beef Stir-Fry with Brown Rice & Peppers Style 815,Dinner,2,33,653.7,55.5,36.4,33.6,4.79,Gluten-Free;Dairy-Free;High-Protein;Halal
816,Rustic Strawberries & Dark Chocolate Walnut Cup Style 816,Snack,3,6,233.9,4.7,21.3,16.7,2.5,Vegan;Vegetarian;Gluten-Free;Halal
817,Spicy Apple Slices with Natural Peanut Butter Style 817,Snack,3,13,299.4,9.3,31.8,17.9,1.03,Vegan;Vegetarian;Gluten-Free;Dairy-Free;Halal
818,Fresh Savory Tofu & Mushroom Teriyaki Bowl Style 818,Dinner,2,23,481.8,28.7,49.6,22.4,4.43,Vegan;Vegetarian;Dairy-Free;Halal
819,Savory Apple Slices with Natural Peanut Butter Style 819,Snack,3,11,328.8,10.5,32.8,20.4,1.07,Vegan;Vegetarian;Gluten-Free;Dairy-Free;Halal
820,Garden-Fresh Pan-Seared Salmon with Garlic Butter Broccoli & Sweet Potato Style 820,Dinner,2,38,869.4,52.9,49.5,50.4,8.43,Gluten-Free;High-Protein;Halal
